ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-mir-132-3p,MIMAT0000426,RRAS2,22800,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NUMB,8650,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NAPG,8774,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,YWHAQ,10971,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,EMP1,2012,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PUM1,9698,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DSC2,1824,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ETS1,2113,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TMED7,51014,Chimeric fragments,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,APC,324,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,UBQLN1,29979,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,AGTPBP1,23287,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FBXO21,23014,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TBX3,6926,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,EPHA7,2045,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PRR5L,79899,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,LMO2,4005,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NAT10,55226,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,HEY2,23493,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DYNC1LI2,1783,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RC3H1,149041,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,USP37,57695,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ITM2C,81618,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SERPINE2,5270,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ARMC9,80210,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CKAP2,26586,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RCBTB1,55213,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SCRN1,9805,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RAPGEF5,9771,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DBNL,28988,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SRSF1,6426,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TRA2B,6434,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SCN2A,6326,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ENPP2,5168,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ARHGEF39,84904,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,IRF4,3662,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CPEB2,132864,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CPEB2,132864,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NARS2,79731,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DCUN1D5,84259,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,YAP1,10413,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PPP2R1B,5519,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SLTM,79811,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RTF1,23168,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PARP6,56965,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SEMA6D,80031,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RABGGTB,5876,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ARHGAP29,9411,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PPM1B,5495,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CYP1B1,1545,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RAB1A,5861,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FBXO11,80204,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CENPO,79172,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,KIF11,3832,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DNAJC13,23317,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NAB1,4664,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ITGAV,3685,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,HERC3,8916,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,HERC3,8916,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PCDH10,57575,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,LARP1B,55132,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,G3BP2,9908,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,AEBP2,121536,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ETNK1,55500,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ANP32D,23519,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,INHBE,83729,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SLC7A1,6541,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TMBIM6,7009,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NOVA1,4857,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TMX1,81542,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FRMD6,122786,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FGF7,2252,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ANP32A,8125,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,COMMD4,54939,Chimeric fragments,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ZFHX3,463,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,MAP1LC3B,81631,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PCTP,58488,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NPEPPS,9520,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SSH2,85464,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CLTC,1213,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,GREB1L,80000,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PELP1,27043,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TRIM65,201292,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SMAD4,4089,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TMEM50B,757,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TMEM50B,757,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,APP,351,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RPL11,6135,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,BCL10,8915,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PTPRF,5792,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DCAF6,55827,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PIGM,93183,Chimeric fragments,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TOR1AIP1,26092,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SNX27,81609,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RFX5,5993,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,KCNN3,3782,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,GATAD2B,57459,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,GATAD2B,57459,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,INTS3,65123,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,INTS3,65123,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SCCPDH,51097,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ACP1,52,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SRP9,6726,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NVL,4931,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SDE2,163859,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ARF1,375,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,LBR,3930,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SLC20A1,6574,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,AMMECR1L,83607,Chimeric fragments,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ACKR3,57007,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CTDSPL,10217,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,IGSF11,152404,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NCEH1,57552,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CISD2,493856,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PIK3R1,5295,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,LHFPL2,10184,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FEM1C,56929,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,YIPF5,81555,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ZMAT2,153527,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PHIP,55023,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CLVS2,134829,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TMEM181,57583,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,WTAP,9589,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SLC22A3,6581,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,IGFBP3,3486,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,OGT,8473,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,HMBOX1,79618,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PMP2,5375,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SYBU,55638,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,VLDLR,7436,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NFIB,4781,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,C9orf72,203228,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NTRK2,4915,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,POLE3,54107,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ASB6,140459,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SEC16A,9919,"HITS-CLIP, PAR-CLIP, Microarrays, Chimeric fragments",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NACC2,138151,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ZEB1,6935,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FAM13C,220965,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PPRC1,23082,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CELF1,10658,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CCDC82,79780,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RPS3,6188,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ZC3H12C,85463,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ATM,472,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ARID5B,84159,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,LATS2,26524,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PDCD4,27250,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,MBIP,51562,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,QDPR,5860,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FAM160B1,57700,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,BICD1,636,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SACS,26278,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,BEND6,221336,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PAN3,255967,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,MBNL1,4154,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,HNRNPDL,9987,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RAB3C,115827,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PLOD2,5352,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SREK1IP1,285672,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,BCL2L11,10018,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CLGN,1047,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CETN3,1070,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,HNRNPU,3192,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TMEM87B,84910,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CNKSR3,154043,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ZDHHC7,55625,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CACNA2D1,781,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,OTULIN,90268,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ANGPT1,284,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FAM167A,83648,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NEIL2,252969,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CCSAP,126731,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,LY96,23643,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NCAM2,4685,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ADAMTS1,9510,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,XPC,7508,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PLCL2,23228,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PLCL2,23228,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RAB6B,51560,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ANKRD40,91369,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,AZIN1,51582,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,HSPA13,6782,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,MOV10,4343,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NUP205,23165,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FAM126B,285172,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,UQCRB,7381,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FBRS,64319,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,EIF4A2,1974,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RBPMS,11030,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SYN2,6854,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,GATAD1,57798,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RNF111,54778,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DGKI,9162,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PSMG3,84262,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FMNL2,114793,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,WIPI2,26100,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TPRG1L,127262,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CUL4B,8450,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ELK4,2005,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CDC42SE2,56990,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RAPGEF6,51735,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SON,6651,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,STC1,6781,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,UBE2Z,65264,Chimeric fragments,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RUNX1,861,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,BTG2,7832,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,UBR1,197131,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,GNE,10020,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ZNF362,149076,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,LRRC14,9684,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,MAML1,9794,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,MAML1,9794,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RACGAP1,29127,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SYVN1,84447,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ELAVL4,1996,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ZYG11B,79699,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,AK4,205,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,EXTL2,2135,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PEA15,8682,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PEX19,5824,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,C1orf115,79762,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CNST,163882,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CAPN2,824,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,WDR26,80232,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SLC16A14,151473,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SMARCAD1,56916,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CGGBP1,8545,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,KBTBD8,84541,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,LRRC58,116064,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CLASP2,23122,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CD200R1,131450,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TTC14,151613,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CXCL3,2921,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SNRK,54861,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SLBP,7884,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,BDH2,56898,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,BSN,8927,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,MFSD8,256471,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ARFIP1,27236,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,EDIL3,10085,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,LMBRD2,92255,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,WDR41,55255,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RHOBTB3,22836,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RICTOR,253260,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,UTP15,84135,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SAP30L,79685,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ZNF12,7559,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,BRI3,25798,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RAD21,5885,"PAR-CLIP, HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ORC5,5001,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TP53INP1,94241,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PDP1,54704,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,METTL2B,55798,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,SPTSSA,171546,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,GTF2A1,2957,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,PGM2L1,283209,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,REEP3,221035,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,AMER2,219287,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TAF3,83860,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,NSD1,64324,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,CCDC186,55088,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,HSPA12A,259217,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,E2F7,144455,PAR-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,MOAP1,64112,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,MOAP1,64112,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,API5,8539,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,FRS2,10818,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TRIM44,54765,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,TMEM41B,440026,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,WEE1,7465,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,BLCAP,10904,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,DCTN5,84516,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,ZBTB39,9880,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,GPRC5B,51704,HITS-CLIP,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,POP5,51367,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,RRM1,6240,Chimeric fragments,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,MIDN,90007,Microarrays,tarbase,Unspecified
hsa-mir-132-3p,MIMAT0000426,MIS12,79003,Microarrays,tarbase,Unspecified
